permit_id,permit_num,revision_num,permit_type_id,application_date,issued_date,completed_date,est_const_cost,description,dwelling_units_created,dwelling_units_lost,ward_id,structure_type_id,work_type_id,status_id,builder_id,address_id,address_id,street_num,postal,street_id,,,,,,,
10775,05 107147 BLD,0,2,2005-02-07,2005-02-16,NULL,5000.00,Interior alterations to existing office space to remove and relocate partitions.,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
10822,09 103093 BLD,0,2,2009-01-16,2009-01-27,NULL,35000.00,"Interior alterations to existing retail area, including new demising wall.  Unit A & B-004, Level 3 (Street Level).",0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
10877,08 158348 BLD,0,2,2008-05-13,2008-05-26,NULL,406300.00,"Interior alterations and storefront alterations to existing retail store in the Eaton Centre.  New Tenant - Armani Exchange"".  Space 2120A - Level 2.""",0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
10930,07 259384 HVA,0,10,2007-09-06,2007-10-01,NULL,NULL,HVAC - Interior alterations to existing office space on the 10th FLOOR.  Convenience address - 250 Yonge St.,0,0,51188,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
10937,11 100324 BLD,0,2,2011-01-04,2011-01-06,NULL,NULL,Permit for interior demolition of existing office space - Floor 16 - Cadillac Fairview.,0,0,51188,118,68,21,NULL,16,16,1,M5G,26,,,,,,,
11035,07 284577 BLD,0,2,2007-12-05,2007-12-11,NULL,800000.00,Interior alterations to existing office space on the 12th floor.  Note: See BLD 07 259391 for other portion of int alts.  Convenience address - 250 Yonge St,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
11042,06 192124 BLD,0,2,2006-11-17,2006-11-29,NULL,500000.00,Interior alterations to existing office on the 17th floor.,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
11052,11 168309 FSU,0,9,2011-04-07,2011-04-18,NULL,5000.00,Proposal to modify existing sprinkler system for Style Exchange (Eatons Centre),0,0,51188,110,118,21,NULL,16,16,1,M5G,26,,,,,,,
11077,10 263362 HVA,0,10,2010-09-22,2010-10-15,NULL,NULL,HVAC - Proposal for interior alterations to 18th floor office space. Convenience address 20 Queen Street West,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
11087,24 170369 BLD,1,2,2025-06-10,2025-06-19,NULL,0.00,REV: PROPOSED CHANGE IN SWINGING DOOR TO OUTSWING WITH THE ADDITION OF ADOINTERIOR ALTERATION TO EXISTING OFFICE SPACE. BACK TO BASE PROJECT,0,0,51188,118,67,44,NULL,16,16,1,M5G,26,,,,,,,
11158,04 138766 PLB,0,16,2004-05-25,2004-06-11,NULL,NULL,Plumbing - Make interior alterations to existing retail space. - Interior Alterations,0,0,51188,162,21,21,NULL,16,16,1,M5G,26,,,,,,,
11228,09 183998 BLD,0,2,2009-10-30,2009-12-04,NULL,1750000.00,Interior alterations to existing multi level retail space within the Toronto Eaton Centre. The interior alterations is to take place within the H & M retail store. This proposal includes HVAC. The renovation will take place in phases and all the phases of construction will be covered under this permit.,0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
11243,08 109419 BLD,1,2,2008-04-22,2008-05-05,NULL,0.00,"Revision to interior layout, and expansion of work area extending beyond previous scope.",0,0,51188,118,67,44,NULL,16,16,1,M5G,26,,,,,,,
11369,12 112208 BLD,0,2,2012-01-25,2012-02-22,NULL,600000.00,"This is for interior alterations to space no. A-042 within the Toronto Eaton Centre for a new EXPRESS"" retail store. This will include plumbing and HVAC.""",0,0,51188,162,67,21,NULL,16,16,1,M5G,26,,,,,,,
11518,06 175671 PSA,0,16,2006-09-14,2006-09-19,NULL,70000.00,Replace domestic water booster pump in level 1 mechanical room.,0,0,51188,110,88,32,NULL,16,16,1,M5G,26,,,,,,,
11693,15 142826 PLB,0,16,2015-04-17,2015-05-20,NULL,NULL,Plumbing  - Proposl for interior alterations to the 15th floor office space in the existing Multiple Use/Non Res Building. Convenience address is 250 Yonge St.,0,0,51188,110,21,32,NULL,16,16,1,M5G,26,,,,,,,
11722,14 226492 BLD,0,2,2014-09-23,2014-09-25,NULL,80000.00,Proposal to construct interior alterations the B1 level in the existing building.,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
11746,25 220672 PLB,0,16,2025-09-05,NULL,NULL,NULL,Plumbing  - Proposed interior alterations for complete fit-out. JD Sports,0,0,51188,162,21,23,NULL,16,16,1,M5G,26,,,,,,,
11773,13 132995 BLD,0,2,2013-03-14,2013-03-18,NULL,300000.00,Proposal to replace heating cables and reconstruct slab of the parking garage ramp on levels P4 and P5 - Eaton's Centre.,0,0,51188,110,48,32,NULL,16,16,1,M5G,26,,,,,,,
11861,00 337520 HVA,0,10,2000-09-15,2000-10-19,NULL,0.00,alter h.v.a.c. system.    tenant: Eatonssee bp# 00-173256. Add $300.00 for kitchen exhausts.,0,0,51188,162,64,21,NULL,16,16,1,M5G,26,,,,,,,
11959,06 166594 BLD,0,2,2006-08-15,2006-08-22,NULL,75000.00,Make interior alterations to 6th floor office.,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
11983,24 113162 PLB,0,16,2024-02-08,2024-04-05,NULL,NULL,"Plumbing  - Proposal for interior alterations to existing retail store - UNITS C004A & D001A; Zara"" - Eaton's Centre. Convenience address is 220 Yonge St""",0,0,51188,110,21,21,NULL,16,16,1,M5G,26,,,,,,,
12031,12 195494 FSU,0,9,2012-06-19,2012-06-22,NULL,2000.00,Convenience address is 250 Yonge St -  Floor 22 - Permit to install one maglock in existing office space.,0,0,51188,118,36,21,NULL,16,16,1,M5G,26,,,,,,,
12165,24 216515 BLD,0,2,2024-09-23,2024-09-27,NULL,300000.00,Interior alterations to update finishes for the elevator lobby and public corridor on Floor 27,0,0,NULL,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
12472,19 204466 BLD,0,2,2019-08-12,2019-08-16,NULL,100000.00,"Proposal for concrete repairs to Yonge Street Parkade suspended parking slabs, repairs to concrete beams replacement of expansion joints and waterproofing of suspended slabs. Replacement of 4 tendons in Girder P3D02 in existing parking garage for Eaton Centre",0,0,51188,125,48,32,NULL,16,16,1,M5G,26,,,,,,,
12549,24 113162 HVA,0,10,2024-02-08,2024-04-10,NULL,NULL,"HVAC - Proposal for interior alterations to existing retail store - UNITS C004A & D001A; Zara"" - Eaton's Centre. Convenience address is 220 Yonge St""",0,0,51188,110,20,21,NULL,16,16,1,M5G,26,,,,,,,
12554,16 241490 BLD,0,2,2016-10-24,2016-11-24,NULL,30000.00,"Interior alterations to existing retail store at the Eaton Centre.  Tenant - SPORT CHEK""",0,0,51188,109,67,21,NULL,16,16,1,M5G,26,,,,,,,
12556,06 158636 FSU,0,9,2006-07-20,2006-07-31,NULL,16000.00,Install 8 maglocks on level 2 & 3 of retail Store (Canadian Tire).,0,0,51188,162,36,21,NULL,16,16,1,M5G,26,,,,,,,
12623,10 250800 HVA,0,10,2010-09-01,2010-09-15,NULL,NULL,HVAC - permit for interior alterations to create demising wall on floor 11 - Convenience Address is 20 Queen St W. -,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
12642,12 230377 BLD,0,2,2012-08-16,2012-08-20,NULL,50000.00,"Minor interior alterations to existing office on the 25th floor.  Tenant - Scotiabank"".  Convenience address - 20 Queen St W.""",0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
12651,07 255828 BLD,0,2,2007-08-23,2007-08-29,NULL,175000.00,Make alterations to existing washrooms on floors 19 & 20.,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
12697,07 251057 HVA,0,10,2007-08-08,2007-08-22,NULL,NULL,HVAC - Interior alterations to fit out new tenant 'Telus' to Unit H010. Eatons Centre,0,0,51188,162,20,32,NULL,16,16,1,M5G,26,,,,,,,
12698,07 282661 BLD,0,2,2007-11-28,2007-12-06,NULL,400000.00,"Interior alterations to public corridor and elevator lobby of existing office space - floors - 3, 18, 21, 23, 24, 25, 27.",0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
12726,11 235888 BLD,0,2,2011-07-11,2011-07-13,NULL,20000.00,permit for interior alterations to existing office space - floor 24 -  Basman Smith,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
12745,23 202066 BLD,0,2,2023-09-14,2023-09-22,NULL,300000.00,"Proposal for interior alterations for selective interior demolition for new tenant - BMO, Eaton's CentreConvenience address is 220 Yonge St.",0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
12749,05 199800 HVA,0,10,2005-11-03,2005-11-14,NULL,NULL,HVAC - Interior alterations to offices on 34th floor - Interior Alterations,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
12937,24 250995 HVA,0,10,2024-12-17,2025-03-04,NULL,NULL,"HVAC - Proposal for interior alterations, including private office, open office areas, meeting rooms, services and new connecting stairs.",0,0,51188,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
13034,10 145248 BLD,0,2,2010-04-06,2010-06-01,NULL,412000.00,Permit to remove and replace windows and reclad existing exterior tile with new brickwork.  - City Grill - North West side elevations around restaurant.,0,0,51188,159,84,21,NULL,16,16,1,M5G,26,,,,,,,
13084,04 113684 PLB,0,16,2004-03-04,2004-03-11,NULL,NULL,Plumbing -Install fixtures (no plans) Make interior alters on portion of 35th & 36th floors for existing office use.tenant: growth works (Includes 20 Queen St.W.-convenience) - Interior Alterations,0,0,51188,118,21,32,NULL,16,16,1,M5G,26,,,,,,,
13285,24 111632 BLD,0,2,2024-02-05,2024-03-07,NULL,1109000.00,Proposal for interior alterations to portions of the existing office space on the 9th floor level for office tenant - 'BMO Financial Group'. [Convenience address is 250 Yonge St.],0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
13290,08 150732 HVA,0,10,2008-11-07,2008-11-12,NULL,NULL,"HVAC - Interior alterations to existing retail/office space on the lower to 4th floor.  See active int demo permit 08 122144.  Convenience address - 290 Yonge St.  Tenant - Sears""",0,0,51188,110,20,21,NULL,16,16,1,M5G,26,,,,,,,
13410,18 169868 BLD,0,2,2018-06-01,2018-06-05,NULL,30000.00,Minor Interior Alteration of 29th floor to enclose a small area within a single tenant space with security card access,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
13432,15 112398 BLD,0,2,2015-02-05,2015-02-09,NULL,20000.00,Interior alterations of existing retail space for Foreign Exchange Centre in unit A37-A-L1.  Convenience address 218 Yonge Street.,0,0,51188,162,67,32,NULL,16,16,1,M5G,26,,,,,,,
13536,12 112208 PLB,0,16,2012-01-25,2012-02-22,NULL,NULL,"Plumbing  - This is for interior alterations to space no. A-042 within the Toronto Eaton Centre for a new EXPRESS"" retail store. This will include plumbing and HVAC.""",0,0,51188,162,21,21,NULL,16,16,1,M5G,26,,,,,,,
13543,20 107543 BLD,0,2,2020-01-22,2020-01-23,NULL,250000.00,Proposal for interior alterations for existing Men's and Women's washrooms on second floor,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
13571,17 176211 BLD,0,2,2017-06-08,2017-07-05,NULL,1000000.00,Proposal for interior alterations to existing office space on the 11th floor - BMO Financial GroupConvenience address is 250 Yonge St.,0,0,51188,109,67,21,NULL,16,16,1,M5G,26,,,,,,,
13621,24 216515 HVA,0,10,2024-09-23,2024-09-30,NULL,NULL,HVAC - Interior alterations to update finishes for the elevator lobby and public corridor on Floor 27,0,0,NULL,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
13636,18 122544 BLD,0,2,2018-02-28,2018-04-24,NULL,1200000.00,"Proposal for interior alterations to existing office space on the 24th floor - Suite 2400, Infrastructure Ontario""",0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
13654,11 104071 BLD,0,2,2011-01-10,2011-01-14,NULL,1000000.00,Permit for recladding of new restaurant greater than 30 seats - see building permit for restaurant shell - 08 183438 BLD -,0,0,51188,160,103,21,NULL,16,16,1,M5G,26,,,,,,,
13728,11 182319 HVA,0,10,2011-04-27,2011-05-17,NULL,NULL,"HVAC - Proposal for interior alterations to existing retail unit (#110) on level 2 of the Eaton's Centre.  Tenant is New Wilfred"".""",0,0,51188,110,20,21,NULL,16,16,1,M5G,26,,,,,,,
13744,20 107543 HVA,0,10,2020-01-22,2020-02-03,NULL,NULL,HVAC - Proposal for interior alterations for existing Men's and Women's washrooms on second floor,0,0,51188,109,20,32,NULL,16,16,1,M5G,26,,,,,,,
13748,19 259367 HVA,0,10,2019-12-10,2020-01-10,NULL,NULL,"HVAC - Proposed interior alterations to an existing retail store located at unit A045A - REITMANS at Eaton Centre*.""",0,0,51188,162,20,21,NULL,16,16,1,M5G,26,,,,,,,
13985,11 112431 FSU,0,9,2011-01-24,2011-02-03,NULL,10000.00,Permit to install 7 maglocks on floors 20 and 21 in existing office space - Travel Insurance Coordinator Limited. - CONVENIENCE ADDRESS IS 250 YONGE.,0,0,51188,118,36,21,NULL,16,16,1,M5G,26,,,,,,,
14018,10 227794 FSU,0,9,2010-08-10,NULL,NULL,NULL,FS - Sprinkler Shop Drawing - Interior demolition of the 21st floor for Cadillac Fairview. This is for the removal of the interior partitions within the floor space for a future tenant.,0,0,51188,110,19,6,NULL,16,16,1,M5G,26,,,,,,,
14083,20 122449 HVA,0,10,2020-03-05,2020-04-17,NULL,NULL,HVAC - Proposal for interior alterations for existing sunglass hut (Unit N107 level 1),0,0,51188,162,20,21,NULL,16,16,1,M5G,26,,,,,,,
14122,07 116924 BLD,0,2,2007-03-20,2007-05-14,NULL,15000000.00,Make interior alterations to all floors to accomadate upgrades to existing mechanical system within affected areas.,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
14281,25 196093 BLD,0,2,2025-07-18,2025-07-23,NULL,200000.00,Proposal for interior alterations.,0,0,51188,162,67,21,NULL,16,16,1,M5G,26,,,,,,,
14321,11 237074 BLD,0,2,2011-07-13,2011-07-18,NULL,15000.00,permit for interior alterations to existing office space - floor 3 Ontario Financing Authority.,0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
14347,07 258088 HVA,0,10,2007-08-30,2007-10-04,NULL,NULL,HVAC - Int alterations to 32nd floor office space. Single tenant floor,0,0,51188,118,20,21,NULL,16,16,1,M5G,26,,,,,,,
14437,23 114285 BLD,0,2,2023-02-15,2023-03-17,NULL,200000.00,"Proposal for interior alterations to return an existing retail unit 2120 on Level 2 / Ground Floor Level of the Eaton's Centre to base building condition.  Demolition work includes plumbing, hvac, elec.",0,0,51188,162,67,32,NULL,16,16,1,M5G,26,,,,,,,
14476,03 177795 BLD,0,2,2003-09-23,2003-09-25,NULL,380000.00,Make interior alterations to portion of the 31st  floor.  (THIS IS A CONVENIENCE ADDRESS FOR 20 QUEEN ST WEST ),0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
14535,06 153805 PLB,0,16,2006-07-06,2006-07-21,NULL,NULL,Plumbing  - Interior alterations to an existing office space on the 27th floor for leasehold improvements,0,0,51188,118,21,32,NULL,16,16,1,M5G,26,,,,,,,
14545,12 285802 HVA,0,10,2012-11-28,2012-12-07,NULL,NULL,"HVAC - Proposal for interior alterations to existing 4th and 8th floor of office building CPC Office"" (70m2).""",0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
14598,06 174461 HVA,0,10,2006-09-11,2006-10-02,NULL,NULL,HVAC - Interior alterations to existing loading dock area at the Eaton Centre.  Loading Dock Level (Level 0).  Convenience address - 220 Yonge St.,0,0,51188,110,20,32,NULL,16,16,1,M5G,26,,,,,,,
14626,07 222392 HVA,0,10,2007-05-25,2007-06-08,NULL,NULL,HVAC - Interior alterations to divide single tenant space into two tenant office space - new partitions and creation of public corridor - Floor 23 - South Tower - 20 Queen st W,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
14757,14 216519 BLD,0,2,2014-09-04,2014-09-22,NULL,100000.00,To complete interior alterations to the existing Canadian Tire.,0,0,51188,162,67,21,NULL,16,16,1,M5G,26,,,,,,,
14800,08 169193 BLD,0,2,2008-06-11,2008-07-04,NULL,1000000.00,"Interior alterations to existing elevator lobby areas on floors 6,7,10,15,20,23,30,31,33, & 35.  Convenience address - 20 Queen St W.",0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
14938,05 211895 BLD,0,2,2005-12-23,2006-01-31,NULL,337928.00,"Interior alteration to level one Galleria, Eaton Centre. 220 Yonge st.",0,0,51188,118,67,32,NULL,16,16,1,M5G,26,,,,,,,
14965,13 272521 BLD,0,2,2013-12-02,2013-12-18,NULL,300000.00,Proposal for interior alterations to the 26th floor lobby/corridor. Convienence address is 250 Yonge St.,0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
14982,07 261709 BLD,0,2,2007-09-14,2007-10-01,NULL,NULL,Int demolition of partial 20th floor,0,0,51188,118,68,21,NULL,16,16,1,M5G,26,,,,,,,
15063,24 250995 BLD,0,2,2024-12-17,2025-03-04,NULL,4370000.00,"Proposal for interior alterations on floors 25 and 26, including private office, open office areas, meeting rooms, services and new connecting stairs.",0,0,51188,118,67,21,NULL,16,16,1,M5G,26,,,,,,,
15082,10 262679 FSU,0,9,2010-09-22,2010-10-01,NULL,20000.00,sprinkler permit for building permit - 10 262667 BLD permit for interior demolition back to base building - Floor 26 - CONVENIENCE ADDRESS IS 250 YONGE ST. -,0,0,51188,118,118,21,NULL,16,16,1,M5G,26,,,,,,,
15103,23 198354 BLD,0,2,2023-09-05,2023-09-15,NULL,1000000.00,"Yonge Street Parkade Repairs including concrete repairs to suspended parking slabs, columns and beams, replacement of waterproofing on suspended slabs, repairs to structural steel beams.",0,0,51188,162,48,32,NULL,16,16,1,M5G,26,,,,,,,
15165,04 188467 PLB,0,16,2004-11-04,2004-11-09,NULL,NULL,Plumbing - Interior alterations - Interior Alterations,0,0,51188,162,21,32,NULL,16,16,1,M5G,26,,,,,,,
15265,09 158620 HVA,0,10,2009-08-17,2009-08-20,NULL,NULL,HVAC - Proposal for interior demolition of existing office unit #1901 to restore to base building standard (474m2).  Permit includes electrical and mechanical alterations.,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
15292,23 159706 BLD,0,2,2023-06-12,2023-07-10,NULL,50000.00,PROPOSED: Temporary corridor through an existing retail space (formerly Nordstroms) LEVEL 3: UNIT 7,0,0,51188,162,67,32,NULL,16,16,1,M5G,26,,,,,,,
15308,01 155744 PLB,0,16,2001-07-06,2001-08-22,NULL,NULL,"install in unit h-16 in level 1- (2 below) for new take-out restaurant:  1 2-compt. k.s., 3 k.s., cost included in 01-155735   tenant:  yogen fruz canada inc.     edc",0,0,51188,159,21,32,NULL,16,16,1,M5G,26,,,,,,,
15391,12 200664 BLD,0,2,2012-06-26,2012-07-11,NULL,194281.00,Proposal for interior alterations to existing retail unit on the 2nd level of the Eaton's Centre - Club Monaco.  no HVAC/Plumbing proposed.,0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
15435,17 107815 HVA,0,10,2017-01-23,2017-02-07,NULL,NULL,HVAC - Minor interior alterations to existing office space on 21st floor.  Tenant - Ontario Securities Commission.    CONVENIENCE ADDRESS - 20 Queen ST W.,0,0,51188,118,20,32,NULL,16,16,1,M5G,26,,,,,,,
15458,06 174461 PLB,0,16,2006-09-11,2006-10-02,NULL,NULL,Plumbing  - Interior alterations to existing loading dock area at the Eaton Centre.  Loading Dock Level (Level 0).  Convenience address - 220 Yonge St.,0,0,51188,110,21,21,NULL,16,16,1,M5G,26,,,,,,,
15464,10 106707 BLD,0,2,2010-01-19,2010-02-19,NULL,150000.00,Proposal for interior alterations to level 1 and concourse level of GAP (Eaton Centre). Proposal includes future tenant on concourse level.Plan for the lower level interior alterations was not provided. Applicant to sign for red ink notation at the front page of the drawings set. Separate building permit is required for the lower level interior alterations.,0,0,51188,162,67,21,NULL,16,16,1,M5G,26,,,,,,,
15485,21 106235 PLB,0,16,2021-01-19,2021-07-30,NULL,NULL,"Plumbing  - Proposal for interior alterations to existing office building levels 4, 5, 6, and 7",0,0,51188,118,21,21,NULL,16,16,1,M5G,26,,,,,,,
15523,10 174284 BLD,0,2,2010-05-13,2010-05-25,NULL,60000.00,Proposal for interior alterations for 24th floor office space. Proposal is to construct demising walls for future tenants fit up.,0,0,51188,110,67,21,NULL,16,16,1,M5G,26,,,,,,,
15556,06 146923 HVA,0,10,2006-06-15,2006-07-20,NULL,NULL,"HVAC - Make interior alterations to existing retail space, unit #1110.",0,0,51188,162,20,32,NULL,16,16,1,M5G,26,,,,,,,
